dist,population,eucl_dist_median,transit_dist_median,transit_dura_median,driving_dist_median,driving_dura_median,eucl_dist_mean,transit_dist_mean,transit_dura_mean,driving_dist_mean,driving_dura_mean,eucl_dist_ci,transit_dist_ci,transit_dura_ci,driving_dist_ci,driving_dura_ci
0.5,1101,2114.4545454545455,3337.041929307072,2027.6666666666667,3289.0,854.3056855844659,3115.1653042688463,5054.272178304012,2150.6690151725898,4617.3551730692025,913.3619920812154,209.16900110500669,267.34748518350426,53.19977129269069,250.54299704014807,24.017169763028928
1.5,8237,2680.6666666666665,4282.0,2342.4024067417517,4083.0,936.3333333333334,3828.1016146655334,6084.614479921381,2410.9746392260276,5567.84419731256,1030.0159470160736,85.25284662879295,109.66461031729278,21.488363613547605,103.93434954272423,10.972751730824443
2.5,18402,2979.0,4814.0,2360.6666666666665,4500.0,994.3333333333334,4138.10558634931,6461.90863359711,2532.453581269314,5972.760048877879,1093.2153257637663,60.14000827378271,77.96541850730351,14.648373443157904,73.14614207898842,7.659990351424617
3.5,23051,3298.875,5177.0,2375.08490289117,4833.0,997.1393217705767,4504.494078348011,7001.031483321039,2610.37295818871,6377.525543997501,1105.6465101807098,57.21842489687422,75.29517469099578,13.501981452308506,71.19845325277903,7.3531948074943365
4.5,21421,3627.0,5616.0,2426.0,5302.0,1052.6666666666667,4631.673264553476,7168.083016941193,2685.320833323245,6641.2725385055655,1152.2413671173585,56.47675987888451,73.93955372494038,13.390534933120476,69.5270464257726,7.570269044345861
5.5,25823,4110.5,6498.0,2643.0,6065.880837018757,1107.0,5139.572435425784,7939.939363954374,2834.5180197164104,7328.988352821188,1194.4677777403824,53.289530540766805,70.25130910024386,12.795182111894167,65.48278722163273,7.089169478642772
6.5,29910,4726.8,7331.0,2789.5293330784266,6827.0,1189.5657238616232,5644.543597459044,8587.38887597274,2955.0630112394206,7935.830692653724,1265.1467796553293,50.45070394854274,66.67742762564762,12.308297518939947,62.643181518159764,7.167418112986022
7.5,21716,5062.125,7995.905273477894,2995.1153315606866,7334.0,1185.6666666666667,5746.539187695708,8880.604757066765,3104.8460435618404,8068.2454441844375,1269.0774172870474,56.41216260484275,75.54962447116432,14.390250875711944,70.43711406876518,8.632896496944252
8.5,18131,5084.0,8088.935479962509,2952.0,7556.62201436025,1140.6666666666667,5743.448458441344,8955.910348724501,3062.1456920699125,8339.117356775349,1246.4945264077057,61.98146322021897,82.11652830714404,15.679970744190486,77.43890299594128,9.599092002231341
9.5,16522,5294.416666666666,8588.0,2972.0,7645.531196727518,1107.2975394860255,6004.869083646047,9322.210066951213,3117.6279475933197,8491.939642013958,1250.2518329680909,69.21776971241425,90.67937882103482,17.061368542948767,86.45647154568834,10.739391337980269
10.5,13182,5010.916666666667,8247.0,3007.3333333333335,7564.769476661948,1056.3333333333333,5992.338340160825,9323.391866312586,3170.7031619116274,8527.045258590371,1237.5085309740057,80.15342340277981,104.73889538654956,19.242936011837273,99.63570779002642,12.608433331298846
11.5,8842,4333.666666666666,7139.0,2956.0,6582.592896192378,871.0,5674.768265098394,8815.638193377297,3098.524899038939,8117.65980379253,1126.8292961355878,95.10485798301906,125.87503713668306,22.792309041138566,118.61573954318894,14.76173884735061
12.5,8485,3223.4,6365.929478845716,2832.499299257606,5044.0,755.6666666666666,5061.807896287566,8511.994926819743,3094.01230232492,7314.8634945824615,986.832188006851,98.78960526596055,138.01887623862027,25.517650121873473,124.74975780428773,13.852835411407415
13.5,6891,3224.5,5737.717323803134,2702.2097037995627,5031.0,704.6666666666666,4989.897402408939,7874.564239047933,2970.449563094314,7154.088891265816,940.8239533065976,108.79478603006817,142.37286105252923,26.307254329415805,133.72332785220252,15.007755067597
14.5,5465,2997.375,5670.0,2743.5313230710453,5044.0,726.6666666666666,4867.644281793229,7957.22362373699,3037.9248887486165,7188.473810646111,978.1504819818107,120.45432499777121,157.7224670308554,29.275988615964916,151.941072289393,17.265203599858737
15.5,9096,2741.4137931034484,5149.0,2559.3333333333335,4287.198733720604,616.0698924994153,4493.4975813544415,7501.435212257201,2881.7045709481417,6563.721928195753,861.7241314684921,90.51509132372838,123.48594865177623,22.476046744330166,116.77257200076636,12.392500971981862
16.5,6174,3276.5714285714284,6205.805983683978,2826.0,4916.0,674.0516856712278,4653.72335600907,8144.997423527401,3109.0687982147697,6742.881780862302,898.2867838827269,104.70378877445161,149.47236678911153,29.915140083525774,135.54764109047161,15.049358081643742
17.5,3568,2715.0,4975.0,2418.3742183184377,4265.0,600.451114363549,5110.058576233184,7957.825567264575,2894.398779884249,7159.471118635559,892.5789711358427,180.25564248795706,231.69751656395994,41.29580172590722,220.58210342243416,22.701598501548215
18.5,2432,2989.818181818182,5274.0,2539.0,4594.815781135862,600.5134372867818,5293.506990131579,8365.070536382782,3067.428180718307,7433.01292552629,917.071515391934,220.19341977228896,289.190398619416,49.80358835196476,267.1972979099243,27.4415004455622
19.5,2185,3236.5,5842.0,2803.2181064631877,4956.0,677.3138355350479,5006.471395881007,8592.057746125662,3185.274246898497,7288.408248762483,903.1797133461693,219.01489236320114,297.28134671260375,51.31312773942419,270.8587047895142,26.228594908463787
20.5,1710,3482.0,6464.5,2891.6666666666665,5456.5,719.3020648806082,5229.655555555555,8427.337703156314,3110.729367682303,7803.22023035001,932.0645365680996,244.84053952368131,322.81227841157965,61.22631268106128,319.325631724078,30.008686157997396
