dist,population,eucl_dist_median,transit_dist_median,transit_dura_median,driving_dist_median,driving_dura_median,eucl_dist_mean,transit_dist_mean,transit_dura_mean,driving_dist_mean,driving_dura_mean,eucl_dist_ci,transit_dist_ci,transit_dura_ci,driving_dist_ci,driving_dura_ci
13.5,29133,6149.5,9068.666666666666,2924.0,9230.989026955865,1526.0,6671.036659458347,10090.755577461194,3055.2049021173166,10063.015813542375,1580.2742041741571,56.06550210249119,75.56749648385633,10.902063508449626,75.483490193177,9.265453799977895
14.5,28652,4785.0,7938.0,3004.0,7588.0,1289.6666666666667,6146.430371352785,9530.610020583312,3120.198046240999,9333.102321410415,1489.7592296116902,57.733389854701386,77.13175706817363,11.321558822899354,76.47722550958423,9.480073475416775
15.5,23067,4136.333333333333,6718.0,2788.0,6437.0,1192.6666666666667,5918.1741448822995,9192.182615986281,3040.370469881034,8988.86587347291,1389.2584954147012,67.57289180308983,91.166646913257,13.317035354605597,87.22790647168513,10.013896550738993
16.5,17551,4222.0,6820.876103582525,2851.9098887251807,6770.0,1124.0,6434.412170246709,9927.192031956247,3142.072981871095,9722.41084019811,1445.9787827617574,84.17350443158419,114.61068883858978,16.574697212728584,111.27468465818242,13.334494274444836
17.5,16054,3525.0,5942.486706071009,2697.1383010545733,6060.0,947.6666666666666,6242.113429674848,9706.630008883096,3051.3132969542003,9506.350183670538,1372.3111582814836,93.90976806750724,129.70302881485392,17.605468787822836,125.04444658179696,14.587360089513412
18.5,18847,4148.428571428572,6810.666666666667,2717.0,6731.0,1092.3333333333333,6855.098742505438,10312.454541426112,2973.4340805461575,10497.75199022707,1450.0969831984419,91.86243556831423,120.97558725113811,15.123125410708113,131.96663744900533,13.38380359866988
19.5,13332,4257.8,7200.0,2864.0,6888.0,1077.4091968389466,7006.405865586558,10716.420537908407,3103.0808883707055,10141.347579625008,1449.4222894621923,111.62580416828268,151.35521364633902,20.144033846752787,141.53181881834044,16.645251622401084
20.5,12426,2843.1785714285716,5247.0,2593.621906972137,4847.0,828.0,5586.540560115886,8774.728945807428,2958.071290769321,8388.392091805401,1230.0848240718024,105.78931879205813,141.30780925957666,19.720077518352372,136.61115186601467,15.354610605723144
21.5,15602,3166.1428571428573,5247.0,2540.8529384769163,5042.5,896.575621411951,6119.250865273683,9224.740709878632,2910.623624604695,8858.986193260942,1302.8077982603431,103.23828260359903,137.09534124915578,17.286976426115817,133.23700580140343,14.678235156617859
22.5,13452,2891.5,4832.0,2526.935176557434,4459.0,824.6936231157033,6002.577757954207,8894.459795349874,2838.5840031306125,8511.520331477732,1258.5267883465608,116.90950493028785,148.25889455243433,17.701380811562846,146.30021150306365,16.028156551192442
23.5,14572,2733.409090909091,4583.0,2530.6283439643694,4642.0,845.6666666666666,5657.978314575899,8595.345748226797,2865.110126991126,8631.982575483906,1240.9897068513496,110.2136778025764,143.67113677389298,18.18832420114927,145.39670441477705,15.003349084945365
24.5,16129,2798.1666666666665,4831.0,2537.6113919264644,4480.0,790.1777017420166,5330.212598425197,8374.87691345434,2901.677581082088,7964.8326383613185,1139.4797771961307,98.04944054410153,129.33134471659457,17.097024786942203,128.51608947456012,12.809391916293054
25.5,16099,3197.5238095238096,5496.0,2575.6821570213906,5170.0,867.7679174138759,5523.972296415926,8642.567263827897,3005.0676366670796,8245.116871031938,1204.0008097893476,97.21072446599396,131.23979110693153,18.097722690585325,128.6642597074968,13.293009760168465
26.5,11938,2823.6666666666665,5040.0,2547.0,4758.0,779.6666666666666,5012.010638297872,8186.105833812652,2916.4073843746087,7493.488735666253,1108.248087382999,105.88841110226358,141.88177968597182,20.88801367806205,135.56359257607812,14.685126018790077
27.5,13594,2766.5454545454545,4790.0,2518.9235942375476,4586.0,781.0289206918031,4851.916139473297,7807.107724404489,2833.6609219299326,7527.394915540395,1090.8681463014098,96.04259083169424,130.54932732020666,19.389831025669356,130.06704267136809,13.175035730318111
28.5,17630,3457.833333333333,5603.333333333333,2541.802856397173,5334.0,903.0,5593.063017583664,8822.451218340228,2983.964344798924,8311.501961555738,1210.529874219237,90.10438804023964,124.60687168398255,18.165519367248084,120.86638032031742,12.346094515489513
29.5,16002,3106.235294117647,5465.0,2537.6431970769195,4837.0,835.6666666666666,5890.925634295713,9351.865762997511,2968.3068722518956,8724.857085671498,1216.9889990499387,106.99778522917995,148.85841660158715,19.901815883992427,145.07220944982262,13.88723581161706
30.5,13685,2836.304347826087,5081.0,2592.3333333333335,4541.0,829.6666666666666,5542.007672634271,8888.172547773502,3035.715291143548,8230.75609763395,1202.7719674542889,109.72468474295019,152.23903042993692,21.461096063002138,144.96179972978962,14.713091464270448
