dist,population,eucl_dist_median,transit_dist_median,transit_dura_median,driving_dist_median,driving_dura_median,eucl_dist_mean,transit_dist_mean,transit_dura_mean,driving_dist_mean,driving_dura_mean,eucl_dist_ci,transit_dist_ci,transit_dura_ci,driving_dist_ci,driving_dura_ci
21.5,20103,3372.5,5934.0,2866.5688529579547,5200.0,949.296751052772,5838.433119434911,9045.939353521911,3171.0837339381865,8340.33050674749,1378.5805762160642,85.68974593451296,113.16319145316575,16.04364567608555,111.26558519577955,15.340474391447666
22.5,12937,3101.0,5603.435983940314,2832.8247383826983,5040.0,905.6666666666666,5387.145783411919,8577.184058399345,3129.705483259256,7941.838174309249,1295.5616951024456,102.71057412870813,136.5446929575131,19.5766138706709,133.46817924880312,18.370463071889493
23.5,15724,2923.4,5458.0,2746.3333333333335,4613.200963446776,807.6666666666666,5056.9193589417455,8191.423976772843,3069.165455461735,7335.956573175807,1225.3252955731741,88.66414436343527,117.89146865757945,17.6621695823384,114.72462814475918,16.77634447847239
24.5,17008,3073.6,5609.0,2755.3333333333335,4735.0,836.3333333333334,5704.533513640639,8903.26296099526,3097.9349343109316,8096.510092475146,1326.0906464716006,95.23094993121556,125.20365505586969,18.17934217902186,123.50494144359617,17.809026907872507
25.5,16189,3129.0,5470.547912800089,2724.0,4924.0,828.0,5808.458150596084,9021.86653480501,3068.6124879095464,8482.526674783328,1369.9341964729028,101.934797201595,133.92268434168273,18.816145368748593,132.83630191919684,19.341155450638556
26.5,16053,3441.75,6264.0,2882.0,5439.0,890.6666666666666,6499.780726343985,10030.684903432568,3175.359330409941,9434.212229528679,1428.6644993507416,110.23551757987474,142.4203868630844,19.021561262678656,145.70896696161364,20.10626485351082
27.5,13815,2797.3333333333335,5146.0,2696.308525433615,4397.0,737.6666666666666,5004.541078537821,8134.703340500164,3002.4913677990685,7373.241163444392,1133.8499617833336,98.36323300567832,131.67384323160616,19.236403154501165,130.96010945813546,17.410869006229934
28.5,14212,2729.2,4965.5,2633.3333333333335,4543.0,745.0,4613.919293554743,7540.071560694268,2925.7775872492084,7134.728530746996,1080.6162892143225,92.12649335513231,126.63183580250936,17.884834013327993,127.19598896853613,15.886315142189906
29.5,9701,2647.2,4632.688624260965,2519.6666666666665,4139.0,676.0,4406.317802288424,7137.013374463963,2831.3350230598003,6561.2855642611175,1018.841960079289,111.6436215316849,151.54341644966766,21.342945648357237,148.48166184047048,19.592191610691412
30.5,8580,2819.0,5191.0,2727.0,4570.0,719.4508084859622,4835.307925407926,7951.21838566676,3040.6634391497537,7272.495660610426,1088.8763625101005,129.17787812568028,175.252276847907,23.70759267017453,176.5603519769014,22.202059883090758
31.5,9425,2684.681818181818,4770.8922182468,2561.175481914144,4258.0,671.3333333333334,4198.296445623343,7039.913266098579,2858.3851159674387,6229.533503762257,977.914700796481,102.17442333312256,141.64327222248662,21.945649326728777,135.46694963081367,17.70090549993289
32.5,13481,2838.3333333333335,4750.0,2566.081818758806,4301.0,757.3333333333334,4436.70172835843,7167.73794564381,2834.72503462222,6515.56494792278,1055.8563346348633,89.1812755073584,121.5002760387882,18.067078349461923,117.9795733710345,14.988023125994488
33.5,15711,2765.8,4741.0,2488.2796462574015,4183.0,764.0,5057.183629304309,7847.360539610767,2831.6405649648327,7275.875728930614,1139.5284872957457,98.11976582060865,134.16718789507718,19.026847839964272,129.85242629355173,15.66416398981101
34.5,12714,3106.5,5229.513591484589,2619.3333333333335,4591.0,794.0,5297.576923076923,8179.116055735623,2975.0023832157176,7529.577611210527,1156.2952309060154,104.90993618985658,142.0623727347164,20.98992119720083,139.27876414599785,17.090644690058493
35.5,16259,3146.6,5012.0,2582.131803649589,4573.0,803.6464206987586,4732.805338581708,7307.443136143144,2875.7233438988483,6773.642883376028,1080.4227216502659,76.34611794664198,103.24370277237098,16.958041432919597,101.11798717304751,12.679124061153274
36.5,9299,2997.6666666666665,5142.0,2648.8110091714602,4616.685279941178,786.6666666666666,4644.921496935154,7371.287816130188,2907.895032886446,6777.489697434796,1049.626986319886,101.64351416443682,138.02771396427732,21.071171186827996,133.8521295926201,16.76247250041543
37.5,5387,2549.0,5059.0,2652.0,4350.0,708.0,4206.069983293113,7009.263096606797,2867.5113573656895,6353.344063725012,971.7370211830528,123.99096519754366,167.285594601794,25.51186249808971,163.75479631921814,20.279865440865702
38.5,3624,2164.25,4112.0,2480.64221277923,3722.0,637.4352833232377,3936.417494481236,6458.456447101717,2700.3405841883946,6043.450178198681,914.1366713812599,156.4328640964497,209.09675448770886,33.47414462504231,208.98975986780104,27.001339795406313
39.5,3669,2181.3529411764707,4193.0,2472.1209011146548,3490.0,630.9451675735813,4184.058871627147,6559.403313775856,2662.62623089929,5973.804974653427,887.9498312973903,162.03258615443778,207.32341513543398,33.34006369715567,207.72191640934543,26.616477293649243
